product_id,product_name,category,category_id,order_id,customer_id,order_status,return_eligible,shipping_date
12140,sharp lc 55cug8362ks 55 inch ultra hd 4k led smart tv with freeview hd,TVs,2614,2900,1304,Delivered,TRUE,2024-10-05 12:24:38
28625,bosch spv46ix01e,Dishwashers,2619,2086,1100,Shipped,FALSE,2024-10-10 12:24:38
33273,gorenje w6523/sc 1200rpm washing machine 6kg load class a white,Washing Machines,2620,2510,973,Pending,FALSE,2024-10-24 12:24:38
38213,bosch kgn49ai30g serie 6 stainless steel fridge freezer,Fridge Freezers,2622,3390,1609,Pending,FALSE,2024-10-11 12:24:38
38381,siemens iq 300 free standing fridge freezer in white,Fridge Freezers,2622,3158,48,Delivered,TRUE,2024-10-28 12:24:38
39928,beko csg1552w 50/50 fridge freezer white,Fridge Freezers,2622,2661,1873,Delivered,TRUE,2024-10-02 12:24:38
62,apple iphone 7 11.9 cm 4.7 32 gb 12 mp ios 10 black,Mobile Phones,2612,1845,62,Pending,FALSE,2024-10-15 12:24:38
22888,easypix w1024 splash digitalkamera kompaktkamera 10.0 mpix 16.0 mix interpoliert unterwasser bis zu 3 m pink 10013,Digital Cameras,2617,1853,932,Pending,FALSE,2024-10-13 12:24:38
29412,bosch geschirrsp ler supersilence unterbau edelstahl smu68ms02e,Dishwashers,2619,1107,1038,Cancelled,FALSE,2024-10-23 12:24:38
45897,aeg skb81811dc fridge,Fridges,2623,2295,2157,Pending,FALSE,2024-10-03 12:24:38
30271,siemens wm14t492gb,Washing Machines,2620,3039,1982,Shipped,FALSE,2024-10-14 12:24:38
25992,panasonic compact microwave oven 950w,Microwaves,2618,1893,1974,Shipped,FALSE,2024-10-10 12:24:38
3229,dual sim smartphone unlocked 4g lte sim free mobile phone kenxinda v8 fingerprint cell phone metal frame quad core 2g 16g slim 5.5 hd ips screen 3000mah wifi gps android phone rose gold,Mobile Phones,2612,1509,808,Cancelled,FALSE,2024-09-29 12:24:38
274,apple iphone 6s 128gb gold unlocked,Mobile Phones,2612,3323,2380,Pending,FALSE,2024-10-06 12:24:38
619,nokia 8 5.3 4g 4gb 64gb 3090mah blue,Mobile Phones,2612,1693,1086,Cancelled,FALSE,2024-10-08 12:24:38
30650,hoover hl1492d3/hl1492d3,Washing Machines,2620,1354,1700,Cancelled,FALSE,2024-10-08 12:24:38
17568,hewlett packard enterprise amd opteron 8431 2.4ghz 6mb l3 box processor,CPUs,2615,2252,2383,Delivered,FALSE,2024-10-08 12:24:38
2838,lg cookie fresh gs290 mobile phone,Mobile Phones,2612,3437,324,Pending,FALSE,2024-10-20 12:24:38
16701,hp amd opteron quad core 2378 2.4ghz fio kit 2.4ghz 8mb l2 processor,CPUs,2615,3288,235,Delivered,TRUE,2024-10-29 12:24:38
12347,lg 70uk6950pla 177.8 cm 70 klasse led tv smart tv webos thinq ai 4k uhd 2160p 3840 x 2160 hdr direkt beleuchtete led eek a 70uk6950pla.aeu,TVs,2614,1239,2239,Cancelled,FALSE,2024-10-20 12:24:38
1498,alcatel 2038 cocoa grey 2.4 64mb 3g unlocked sim free,Mobile Phones,2612,1704,23,Pending,FALSE,2024-10-07 12:24:38
13060,lg 43uj750v 43 inch 4k ultra hd hdr smart led tv 2017 model,TVs,2614,2392,2025,Shipped,FALSE,2024-10-10 12:24:38
45148,amica bc2763 177x54cm 298l in column integrated fridge,Fridges,2623,1963,880,Pending,FALSE,2024-10-04 12:24:38
21639,nikon coolpix a900 digital camera in black,Digital Cameras,2617,3292,1339,Pending,FALSE,2024-10-29 12:24:38
10397,sony kd43xf8505bu 43 4k hdr smart led tv,TVs,2614,1933,361,Pending,FALSE,2024-10-11 12:24:38
25844,aeg einbaumikrowelle mit grill mbe2657d m,Microwaves,2618,2231,2098,Pending,FALSE,2024-10-24 12:24:38
22580,kodak pixpro astro zoom az252 digital camera compact 16.15 mp,Digital Cameras,2617,1726,496,Pending,FALSE,2024-10-02 12:24:38
36358,hoover htz552w 55cm undercounter freezer in white,Freezers,2621,3303,2122,Shipped,FALSE,2024-10-27 12:24:38
97,apple iphone x space grey 5.8 64gb 4g unlocked sim free,Mobile Phones,2612,2401,986,Delivered,TRUE,2024-09-30 12:24:38
37526,bosch kis86af30g 70/30 integrated fridge freezer white,Fridge Freezers,2622,2563,459,Pending,FALSE,2024-10-11 12:24:38
32824,samsung wd80m4453jw a rated 8/6kg ecobubble washer dryer with 1400rpm spin,Washing Machines,2620,3155,379,Pending,FALSE,2024-10-27 12:24:38
11824,139.7 cm 55 3840x2160p 400 cd/m 800hz pmr component rj 48,TVs,2614,2500,62,Pending,FALSE,2024-10-08 12:24:38
31685,miele wwe320 powerwash 8kg 1400 spin washing machine in lotus white a 20,Washing Machines,2620,2143,792,Pending,FALSE,2024-10-01 12:24:38
2316,motorola moto g4 plus,Mobile Phones,2612,1280,714,Delivered,TRUE,2024-10-07 12:24:38
34366,grundig gwn49460cw washing machine white,Washing Machines,2620,2277,369,Shipped,FALSE,2024-10-13 12:24:38
23630,canon eos 1200d digital slr camera canon ef s 18 55mm is ii lens,Digital Cameras,2617,3256,124,Cancelled,FALSE,2024-10-17 12:24:38
10954,lg 65sk8100p 65 super uhd 4k hdr smart led tv dolby atmos,TVs,2614,1380,986,Shipped,FALSE,2024-10-12 12:24:38
11506,sony kd65a1bu 65 oled hdr 4k ultra hd smart android tv,TVs,2614,2144,1408,Shipped,FALSE,2024-10-25 12:24:38
38540,bosch serie 4 free standing fridge freezer frost free in stainless steel effect,Fridge Freezers,2622,3404,304,Pending,FALSE,2024-10-22 12:24:38
16780,hewlett packard enterprise intel xeon e5520 2.26ghz quad core 80 w,CPUs,2615,2662,995,Shipped,FALSE,2024-10-13 12:24:38
2453,beafon al560 active line handy schwarz silber,Mobile Phones,2612,2970,324,Pending,FALSE,2024-10-17 12:24:38
43142,samsung rb31fdrndsa freestanding fridge freezer metal graphite color,Fridge Freezers,2622,1520,1761,Delivered,TRUE,2024-10-04 12:24:38
30865,bosch wat2840sgb serie 6 washing machine in silver 1400rpm 9kg a,Washing Machines,2620,2984,2155,Shipped,FALSE,2024-10-23 12:24:38
28721,neff geschirrsp ler gi4603in,Dishwashers,2619,2483,2121,Pending,FALSE,2024-10-13 12:24:38
30932,beko wtg821b2w,Washing Machines,2620,1069,922,Delivered,FALSE,2024-10-11 12:24:38
37687,blomberg knm4561i integrated frost free fridge freezer 1 77m 50 50 a,Fridge Freezers,2622,3456,1780,Cancelled,FALSE,2024-10-11 12:24:38
25506,russell hobbs rhvm901 compact solo microwave black,Microwaves,2618,1059,546,Pending,FALSE,2024-10-22 12:24:38
17578,hewlett packard enterprise amd opteron 2431 2.4ghz 6mb l3 box processor,CPUs,2615,2441,759,Pending,FALSE,2024-10-15 12:24:38
36046,montpellier mbuf300 integrated undercounter freezer,Freezers,2621,1735,1788,Shipped,FALSE,2024-10-08 12:24:38
42015,ice king ik8951ap2 145cm tall static fridge freezer in white a,Fridge Freezers,2622,1103,69,Cancelled,FALSE,2024-10-04 12:24:38
36974,kenwood ktf60x15 tall freezer stainless steel,Freezers,2621,1131,1054,Pending,FALSE,2024-10-08 12:24:38
47125,neff stand k hlschrank ksn 858 a2 ks8348i30,Fridges,2623,3361,1656,Cancelled,FALSE,2024-10-18 12:24:38
12208,lg oled77c8 77 oled 4k smart tv with thinq ai,TVs,2614,1725,721,Delivered,FALSE,2024-10-10 12:24:38
14363,intel xeon silver 2.104110fc lga1411mb cache box cpu,CPUs,2615,1199,531,Cancelled,FALSE,2024-10-22 12:24:38
41976,samsung rs7567thcbc side by side frost free fridge freezer,Fridge Freezers,2622,1660,2381,Delivered,FALSE,2024-10-22 12:24:38
33515,indesit bwa81283xwuk,Washing Machines,2620,2497,2115,Delivered,TRUE,2024-10-24 12:24:38
34950,samsung rr39m7340sa/eu frost free fridge with non plumbed water dispenser silver,Freezers,2621,2905,2405,Pending,FALSE,2024-10-29 12:24:38
36574,frigidaire frf55w freezer,Freezers,2621,2273,1585,Cancelled,FALSE,2024-10-17 12:24:38
43599,beko ul584ap undercounter 130l a whitefridge 130l sn t 42db a white,Fridges,2623,1305,776,Cancelled,FALSE,2024-10-25 12:24:38
1198,grade b samsung galaxy a3 2016 white 4.7 16gb 4g unlocked sim free,Mobile Phones,2612,3027,1664,Shipped,FALSE,2024-10-11 12:24:38
23022,pentax k p silber da 18 50 dc wr re,Digital Cameras,2617,3082,1027,Shipped,FALSE,2024-10-28 12:24:38
17162,hp amd opteron 8 core 6128 he 12mb 2.00ghz sl165z g7 cpu kit,CPUs,2615,1648,2177,Shipped,FALSE,2024-10-11 12:24:38
12997,samsung ue49ku6400u 49 class 6 series led tv smart tv 4k uhd 2160p uhd dimming silver,TVs,2614,3025,1927,Shipped,FALSE,2024-10-24 12:24:38
45475,de dietrich drs1332j fridge,Fridges,2623,1620,95,Delivered,TRUE,2024-10-04 12:24:38
39060,samsung rb29fwrndsa,Fridge Freezers,2622,1454,1436,Delivered,TRUE,2024-10-13 12:24:38
10549,sony kd75xf9005bu 75 4k hdr smart android tv with freeviewhd youview,TVs,2614,2183,555,Shipped,FALSE,2024-10-12 12:24:38
23429,nikon d5500 18 140 vr vba440k005,Digital Cameras,2617,3259,1774,Shipped,FALSE,2024-10-19 12:24:38
40361,smeg right hand hinge free standing fridge freezer in orange,Fridge Freezers,2622,1419,1814,Delivered,FALSE,2024-10-26 12:24:38
45557,hotpoint ctl55k 85x55cm 133l freestanding under counter fridge black,Fridges,2623,3084,1451,Pending,FALSE,2024-10-10 12:24:38
34173,lg f4j5tn4l 8kg washing machine 1400rpm silver,Washing Machines,2620,1400,1733,Pending,FALSE,2024-10-17 12:24:38
21410,canon eos m100 ef m 3 5 6 3/15 45 mm is stm grau digitalkamera kit,Digital Cameras,2617,1081,1962,Shipped,FALSE,2024-10-07 12:24:38
16891,intel 12 core xeon gold 6146 server/workstation cpu/processor,CPUs,2615,2922,849,Delivered,FALSE,2024-09-29 12:24:38
25964,igenix ig1807 microwave,Microwaves,2618,2848,1531,Cancelled,FALSE,2024-10-10 12:24:38
25417,russell hobbs rhm2064g russell hobbs heritage 20 litre metallic grey d,Microwaves,2618,3430,52,Pending,FALSE,2024-10-06 12:24:38
1035,samsung galaxy s8 coral blue 6.2 64gb 4g unlocked sim free,Mobile Phones,2612,2371,345,Shipped,FALSE,2024-09-29 12:24:38
33017,aeg prosteam l7fee945r washing machine white,Washing Machines,2620,3283,5,Shipped,FALSE,2024-10-26 12:24:38
42739,bush bsff50152b ex display fridge freezer may have minor marks/scratches,Fridge Freezers,2622,1846,1917,Pending,FALSE,2024-10-28 12:24:38
14530,amd ps7451bdafwof epyc x86 cpu processor black,CPUs,2615,3087,644,Delivered,FALSE,2024-10-19 12:24:38
1277,huawei p20 dual sim pink,Mobile Phones,2612,2440,2281,Pending,FALSE,2024-10-10 12:24:38
38160,samsung rs8000 free standing american fridge freezer in matt stainless steel,Fridge Freezers,2622,2577,555,Pending,FALSE,2024-10-02 12:24:38
33364,hoover dxp412aiw3 dynamic next premium 12kg load 1400 spin washing machine white,Washing Machines,2620,2314,2437,Delivered,TRUE,2024-10-16 12:24:38
36099,indesit ui6f1tw freezer frost free 222 litre white,Freezers,2621,1873,554,Cancelled,FALSE,2024-10-24 12:24:38
47150,hoover hvtl542whk under counter larder fridge white,Fridges,2623,3043,876,Delivered,FALSE,2024-10-19 12:24:38
30363,neff w543bx0gb built in 8kg washing machine,Washing Machines,2620,1208,2171,Pending,FALSE,2024-10-19 12:24:38
30145,bosch wiw28300gb built in 1400 spin 8kg washing machine,Washing Machines,2620,2397,594,Pending,FALSE,2024-10-11 12:24:38
12956,digihome 32hd273t2 32 inch hd ready 720p led with freeview hd in black,TVs,2614,1289,1645,Delivered,TRUE,2024-10-07 12:24:38
3218,tp link neffos x1 max 4g lte smartphone 5.5,Mobile Phones,2612,1687,1755,Cancelled,FALSE,2024-10-20 12:24:38
35373,zanussi zfc 41400 wa eek a skala a bis d 920 478 978,Freezers,2621,2636,1180,Pending,FALSE,2024-10-15 12:24:38
24728,miele contourline m6022scclst m6022sc 800w 17l narrow width built in microwave with grill clean steel,Microwaves,2618,1385,280,Shipped,FALSE,2024-10-24 12:24:38
34065,montpellier mw5100p 5kg 1000rpm freestanding washing machine white,Washing Machines,2620,1563,928,Pending,FALSE,2024-10-06 12:24:38
30843,washer dryer with ecobubble technology,Washing Machines,2620,3061,2140,Pending,FALSE,2024-10-17 12:24:38
40385,serie 4 kgn34vl20g 277 litre no frost fridge freezer,Fridge Freezers,2622,2484,1543,Cancelled,FALSE,2024-10-24 12:24:38
36674,haier bd 319raa 319 litre chest freezer,Freezers,2621,3447,865,Delivered,TRUE,2024-10-25 12:24:38
3035,swisstone sc590 touch,Mobile Phones,2612,1531,227,Delivered,TRUE,2024-10-01 12:24:38
36036,whirlpool uw8f2cxb 187cm freezer,Freezers,2621,1283,1174,Cancelled,FALSE,2024-10-06 12:24:38
40190,fisher paykel rf521tlpx6 frost free fridge freezer left hinge stainless steel,Fridge Freezers,2622,2053,453,Cancelled,FALSE,2024-10-07 12:24:38
47188,siemens ki18le61 einbau k hlautomat extraklasse eek a,Fridges,2623,2587,2055,Delivered,FALSE,2024-10-22 12:24:38
37392,bosch kgn36nw30g fridge freezer,Fridge Freezers,2622,1818,2448,Shipped,FALSE,2024-10-20 12:24:38
14048,intel core i9 7940x 3.10ghz skylake x s2066 19.25mb cache cpu,CPUs,2615,1857,1515,Pending,FALSE,2024-10-02 12:24:38
10612,lg 43 uk6300 4k ultra hd with hdr smart led tv,TVs,2614,2416,2134,Delivered,FALSE,2024-10-08 12:24:38
1797,apple iphone se 64gb space grey,Mobile Phones,2612,1026,865,Delivered,TRUE,2024-10-05 12:24:38
3112,telme t211 schwarz,Mobile Phones,2612,2715,1298,Pending,FALSE,2024-10-25 12:24:38
29033,zanussi zds22002wa slimline 45cm wide dishwasher,Dishwashers,2619,2593,1533,Cancelled,FALSE,2024-10-10 12:24:38
33900,hoover hl1682d3 8kg 1600spin washing,Washing Machines,2620,1442,794,Delivered,TRUE,2024-10-06 12:24:38
44567,beko lp1671dw 60cm wide freestanding fridge white,Fridges,2623,2866,2173,Shipped,FALSE,2024-10-22 12:24:38
21530,nikon coolpix p900,Digital Cameras,2617,1361,1493,Shipped,FALSE,2024-10-10 12:24:38
10550,bravia kd75xf9005 75 inch 4k ultra hd hdr smart led android,TVs,2614,2591,1094,Shipped,FALSE,2024-10-14 12:24:38
29255,neff geschirrsp ler integrierbar wei gi 4603 iw s413i60w3e,Dishwashers,2619,2932,477,Pending,FALSE,2024-10-16 12:24:38
40404,hisense free standing american fridge freezer in stainless steel effect,Fridge Freezers,2622,1311,279,Cancelled,FALSE,2024-10-05 12:24:38
15115,intel xeon e5 2683v4 2.1 ghz 16 kern 32 threads 40 mb cache speicher lga2011 v3 socket oem cm8066002023604,CPUs,2615,1790,466,Delivered,FALSE,2024-10-28 12:24:38
30524,indesit eco time iwdd7123p freestanding washer dryer white,Washing Machines,2620,1528,2270,Cancelled,FALSE,2024-09-29 12:24:38
16306,hewlett packard enterprise 601110 b21 2ghz 12mb l3 processor,CPUs,2615,1052,954,Delivered,FALSE,2024-10-15 12:24:38
44280,smeg fab10ro 55cm orange retro refrigerator right hand hinge orange,Fridges,2623,1906,1306,Delivered,TRUE,2024-10-21 12:24:38
36006,siemens gs36nbw3pg iq 500 60cm freestanding frost free freezer white,Freezers,2621,1981,1082,Shipped,FALSE,2024-10-15 12:24:38
33702,hoover dxoa67lw3/1 80 a 7kg 1600 spin washing machine in white,Washing Machines,2620,3336,208,Delivered,TRUE,2024-10-29 12:24:38
33561,miele wkg120 8kg 1600 rpm washing machine with softsteam capdosing,Washing Machines,2620,2477,1085,Cancelled,FALSE,2024-10-24 12:24:38
29289,siemens einbausp ler sn636x01me vollintegriert,Dishwashers,2619,2091,2411,Delivered,FALSE,2024-10-24 12:24:38
13855,boxed processor intel core i5 i5 8400 6 x 2.8 ghz,CPUs,2615,3295,2308,Cancelled,FALSE,2024-10-24 12:24:38
2504,alcatel u5 hd 8 gb uk sim free smartphone white,Mobile Phones,2612,2622,1839,Shipped,FALSE,2024-10-15 12:24:38
14745,intel core i 34330te ghz 4 mb cache/lga 1150 socket,CPUs,2615,1640,1158,Cancelled,FALSE,2024-10-18 12:24:38
44933,hisense tall fridge with ice box in silver rr220d4ad2,Fridges,2623,1654,1368,Pending,FALSE,2024-10-08 12:24:38
15234,intel core i5 4590s 3 ghz 4 cores 4 threads 6 mb cache lga1150 socket oem,CPUs,2615,2334,2340,Delivered,FALSE,2024-10-26 12:24:38
46656,amica einbau k hlschrank schleppt rtechnik eks 16171,Fridges,2623,2286,46,Shipped,FALSE,2024-10-07 12:24:38
39041,siemens ki87vvs30g built in fridge freezer,Fridge Freezers,2622,1124,2002,Cancelled,FALSE,2024-10-23 12:24:38
14349,intel xeon e5 2650 2.2 ghz 12 kern 24 threads 30 mb cache speicher fclga2011 v3 socket box bx80660e52650v4,CPUs,2615,2387,1294,Delivered,FALSE,2024-10-22 12:24:38
33849,siemens iq700 wi14w440 eingebaut frontlader 8kg,Washing Machines,2620,1136,2244,Cancelled,FALSE,2024-10-11 12:24:38
1818,xiaomi redmi s2 dual sim 32gb gold,Mobile Phones,2612,2749,1561,Pending,FALSE,2024-10-04 12:24:38
35892,cda fw582 54cm wide integrated upright in column freezer white,Freezers,2621,2936,1648,Delivered,FALSE,2024-10-28 12:24:38
21384,panasonic lumix dmc lx100 schwarz,Digital Cameras,2617,3092,2133,Cancelled,FALSE,2024-10-10 12:24:38
45345,smeg fab28yve1 60cm wide retro style left hinge freestanding fridge lime green,Fridges,2623,3332,2235,Pending,FALSE,2024-10-08 12:24:38
15634,intel core 2 duo e8500 3.16 ghz 2 cores 6 mb cache lga775 socket oem,CPUs,2615,3013,624,Delivered,FALSE,2024-10-09 12:24:38
46943,siemens einbau k hlautomat flachscharnier technik ki21rvf40,Fridges,2623,1766,1612,Cancelled,FALSE,2024-10-01 12:24:38
45135,fisher paykel rb90s64mkiw2 cooldrawer multi temperature refrigerator,Fridges,2623,1353,553,Delivered,FALSE,2024-10-21 12:24:38
45643,frigidaire frlf55w larder 55cm wide,Fridges,2623,1376,1559,Pending,FALSE,2024-10-22 12:24:38
1860,ulefone s8 pro dual sim smartphone,Mobile Phones,2612,1183,940,Delivered,TRUE,2024-10-11 12:24:38
45413,iceking rl111ap2 48cm wide undercounter larder fridge,Fridges,2623,1398,193,Shipped,FALSE,2024-09-30 12:24:38
41965,bosch k hl /gefrier kombination classic kiv38v20ff eek a,Fridge Freezers,2622,3381,2093,Shipped,FALSE,2024-10-15 12:24:38
12197,sony kd49xe9005bu 124.5 cm 49 3840 x 2160 pixels led smart tv,TVs,2614,1309,1277,Delivered,TRUE,2024-10-01 12:24:38
2984,wiko view 2 smartphone dual sim 32 gb 15.2 cm 6 13 mpix android 8.0 oreo anthracite,Mobile Phones,2612,2956,523,Shipped,FALSE,2024-10-22 12:24:38
37000,constructa ein / unterbau gefrierschrank ce521ef30,Freezers,2621,3428,1995,Shipped,FALSE,2024-10-17 12:24:38
1290,sim free iphone xr 128gb mobile phone yellow,Mobile Phones,2612,3169,662,Cancelled,FALSE,2024-10-15 12:24:38
16185,hp intel xeon e7530 1.866ghz 12mb l3 processor,CPUs,2615,2193,2408,Pending,FALSE,2024-10-26 12:24:38
11763,samsung ue55nu8500 55 smart 4k ultra hd hdr curved led tv,TVs,2614,2949,885,Shipped,FALSE,2024-10-16 12:24:38
13196,lg 65uk6470plc 65 smart 4k ultra hd hdr led tv,TVs,2614,2125,1566,Shipped,FALSE,2024-10-28 12:24:38
31380,samsung wd80k5b10ow addwash washer dryer in white 1400rpm 8kg 6kg a ra,Washing Machines,2620,2625,1926,Shipped,FALSE,2024-09-30 12:24:38
36698,siemens gs51naw45,Freezers,2621,2503,919,Pending,FALSE,2024-10-19 12:24:38
28850,siemens einbausp ler sx658x06te vollintegriert,Dishwashers,2619,1883,2383,Shipped,FALSE,2024-10-06 12:24:38
30021,hotpoint ffaa52s.1 55cm frost free combi,Dishwashers,2619,3253,1368,Delivered,FALSE,2024-10-08 12:24:38
15446,intel core i7 i7 3612qm quad core 4 core 2.10 ghz processor,CPUs,2615,3409,1827,Delivered,FALSE,2024-10-10 12:24:38
45172,indesit tlaa10si fridge 55cm larder 4.49cf a rated silver,Fridges,2623,1550,64,Pending,FALSE,2024-10-27 12:24:38
16616,hp intel xeon e5506 2.13ghz 4mb l3 processor,CPUs,2615,2069,1067,Cancelled,FALSE,2024-10-14 12:24:38
32310,aeg l9fec946r 9kg oko steam washing machine 1400rpm 9000 series white,Washing Machines,2620,1527,1817,Cancelled,FALSE,2024-10-25 12:24:38
39034,samsung rs58k6387sl a american style fridge freezer water/ice dispenser,Fridge Freezers,2622,2944,975,Pending,FALSE,2024-10-06 12:24:38
27650,whirlpool supreme clean wfc 3c24 p x uk dishwasher stainless steel,Dishwashers,2619,2293,827,Shipped,FALSE,2024-10-01 12:24:38
10255,samsung ue82nu8000 82 4k ultra hd hdr led smart tv with 5 year warranty,TVs,2614,1473,1925,Delivered,TRUE,2024-10-01 12:24:38
38035,liebherr cufr3311 fire red smartfrost fridge freezer,Fridge Freezers,2622,1324,632,Delivered,FALSE,2024-10-06 12:24:38
42916,aeg einbau k hl /gefrier kombination sce81821lc,Fridge Freezers,2622,3098,1037,Delivered,TRUE,2024-10-26 12:24:38
3347,samsung b2710 solid immerse sim free mobile phone black water dust proof,Mobile Phones,2612,2584,1142,Shipped,FALSE,2024-10-07 12:24:38
46013,siemens ki31rad40 eingebaut 172l a wei,Fridges,2623,1013,1138,Cancelled,FALSE,2024-10-22 12:24:38
24967,russell hobbs retro compact digital microwave rhretmd706r red,Microwaves,2618,2582,1228,Cancelled,FALSE,2024-10-26 12:24:38
44780,zanussi zrg11600wa 50cm wide freestanding fridge white,Fridges,2623,2883,972,Delivered,TRUE,2024-10-04 12:24:38
44510,liebherr kbef 4310 freestanding fridge comfort,Fridges,2623,3346,103,Delivered,FALSE,2024-10-02 12:24:38
32629,amica awdt814s 8kg wash 6kg dry 1400rpm integrated washer dryer white,Washing Machines,2620,1926,140,Pending,FALSE,2024-10-16 12:24:38
39992,hotpoint hm325ff 50/50 fridge freezer,Fridge Freezers,2622,1397,1959,Pending,FALSE,2024-10-22 12:24:38
34630,whirlpool wwdc7122,Washing Machines,2620,3032,472,Cancelled,FALSE,2024-10-11 12:24:38
44483,zanussi zba15021sv integrated fridge,Fridges,2623,1182,193,Pending,FALSE,2024-10-05 12:24:38
