ProductID,ProductName,MerchantID,ClusterID,ClusterLabel,CategoryID,Category,Price,StockQuantity,Description,Rating
34482,ebac awm62wh 6kg washing machine white,162,42931,Ebac AWM62,2620,Washing Machines,179.99,303,This EBAC certified 6kg white washing machine is designed for efficient and reliable cleaning with advanced features for various fabric types.,3.1
27930,hotpoint sial11010g 45cm aquarius slimline dishwasher in graphite a aa,128,40690,Hotpoint SIAL11010G Grey,2619,Dishwashers,499.99,287,"This is a 45cm compact dishwasher featuring advanced Aquarius technology for efficient cleaning, designed to save space and energy.",3.4
201,apple iphone 8 256gb space grey,9,10,Apple iPhone 8 256GB,2612,Mobile Phones,599.99,54,"The Apple iPhone 8 256GB Space Grey is a compact and portable smartphone featuring a 4.7-inch Retina HD display, quad-core A11 Bionic chip, and up to 12MP rear camera.",4.0
34269,bosch waschvollautomat wlt24440,298,42738,Bosch WLT24440,2620,Washing Machines,999.99,299,"The Bosch WASHVOLLAUTOMAT WLT24440 is a high-capacity, semi-integrated washing machine with advanced features such as multiple wash cycles and quiet operation.",2.6
11191,lg 65 uk6300 4k ultra hd with hdr smart led tv,8,4512,LG 65UK6300PLB,2614,TVs,299.99,272,"The LG 65UK6300 4K Ultra HD with HDR Smart LED TV features enhanced color accuracy and a wide viewing angle, providing a premium visual experience for immersive entertainment.",3.4
2101,swisstone sc700 silber,2,378,Swisstone SC 700 Dual SIM,2612,Mobile Phones,69.95,457,"The swisstone SC700 Silber is a high-quality, precision-made stone used in various crafting applications, offering excellent durability and aesthetic appeal.",4.2
45113,smeg fab5luj2 40cm 50s style union jack small left hand hinged minibar,6,46380,Smeg FAB5LUJ2 Retro,2623,Fridges,199.95,333,"This is a compact, left-hand hinged minibar with a classic 1950s design, adorned with a Union Jack pattern.",4.1
43137,gorenje nrk62jsy2buk frost free fridge freezer,289,45849,Gorenje NRK62JSY2B Black,2622,Fridge Freezers,1200.0,155,A Gorenje Nrk62JSY2BUK Frost Free Fridge Freezer features an advanced temperature control system for optimal food preservation and energy efficiency.,2.2
39527,beko cfg1582dw 166l frost free 50/50 freestanding fridge freezer with water dispenser white,6,44343,Beko CFG1582DW,2622,Fridge Freezers,899.99,221,"This Beko fridge freezer features a 166L capacity, frost-free technology, and a built-in water dispenser, all within a compact 50/50 freestanding design in white.",2.3
14637,intel xeon e3 1225v2 3.2 ghz 4 cores 4 threads 8 mb cache lga1155 socket oem,51,6017,Intel Xeon E3-1225V2 3.2GHz Tray,2615,CPUs,123.45,479,"A high-performance Intel Xeon processor featuring four cores, eight threads, and a 3.2 GHz clock speed, ideal for resource-intensive applications.",2.7
41184,swan free standing fridge freezer frost free in blue,31,44745,Swan SR11020FBLN,2622,Fridge Freezers,599.99,363,"This swan free standing fridge freezer features a sleek, frost-free design with a modern blue finish.",2.2
33291,zanussi zwf81463wh freestanding washing machine white,294,42358,Zanussi ZWF81463W,2620,Washing Machines,199.99,344,"This is a freestanding, electrically-powered, white Zanussi washing machine designed for household laundry needs.",2.5
28043,amica zwm696w dishwasher freestanding 12 place settings 60cm white,295,40718,Amica ZWM696W White,2619,Dishwashers,2500.0,330,"A 60cm freestanding dishwasher with capacity for 12 place settings, designed to provide efficient and hygienic washing experience.",3.1
42570,smeg fridges and freezers fab30laz1 220 240 v,314,45331,Smeg FAB30LAZ1 Blue,2622,Fridge Freezers,1299.0,152,,3.2
41508,hoover hcs5172bk,330,44855,Hoover HCS 5172BK Black,2622,Fridge Freezers,29.99,215,"The Hoover HCS5172BK is a high-performance vacuum cleaner with advanced suction technology, ideal for quick and efficient cleaning of homes.",3.4
21307,sony dsc w810 camera in silver dscw810s.ceh mw01,26,38861,Sony Cyber-shot DSC-W810,2617,Digital Cameras,99.99,3,The Sony DSC-W810 is a compact point-and-shoot digital camera featuring 8x optical zoom and 1/2.5-inch CCD sensor.,3.6
42882,siemens k hl gefrier kombination antifingerprint kg39nxi4b eek a,298,45571,Siemens KG39NXI4B Stainless Steel,2622,Fridge Freezers,999.99,330,"This Siemens KHL series freezer combination features an anti-fingerprint coating, enhancing durability and user experience.",3.8
3038,huawei nova young 16 gb uk sim free smartphone grey,3,872,Huawei Nova Young,2612,Mobile Phones,199.99,8,"The Huawei Nova Young features a 16GB RAM and comes with UK SIM, making it a reliable option for everyday use in the UK, no additional costs or fees apply.",4.4
10434,sony kd65xf9005baep fernseher 4k ultra hd 164cm,119,4441,Sony Bravia KD-65XF9005,2614,TVs,999.99,93,"This Sony KD65XF9005BAEP 4K Ultra HD TV features a 164cm screen size, providing high-quality visuals and immersive entertainment experience.",3.7
33887,hotpoint rsg964jx 9kg white smart washing machine,137,42546,Hotpoint RSG964JX,2620,Washing Machines,199.99,214,"This 9kg white smart washing machine from Hotpoint features advanced technology for energy-efficient and easy-to-use cleaning, including multiple wash cycles and smartphone app control.",2.0
32330,montpellier mw8014k,134,42129,Montpellier MW8014K,2620,Washing Machines,0.0,245,"The Montpellier MW8014K is a high-efficiency, 14-place setting stainless steel dishwasher featuring advanced steam cleaning technology for improved hygiene and reduced water consumption.",3.8
26578,bosch sks62e22eu compact dishwasher white,7,40486,Bosch SKS62E22EU White,2619,Dishwashers,599.99,455,"This Bosch SKS62E22EU Compact Dishwasher features a sleek white design, providing efficient cleaning and storage solutions for small kitchens.",2.9
43333,bosch a h170xw60 fridge freezer s/s look,331,46050,Bosch KGN30VL20G Stainless Steel,2622,Fridge Freezers,999.99,102,"This appliance features a stainless steel finish and sleek design, ideal for modern kitchens.",4.8
2061,sdq 52001g black,42,364,Denver SDQ-52001 Dual SIM,2612,Mobile Phones,52001.0,204,"The sdq 52001g black is a high-quality, durable wireless gaming mouse featuring advanced ergonomic design and precise optical tracking.",4.3
40872,2.wahl zanussi zbb24431sa einbau khl gefrierkombination 144cm a 3687772 eek a skala a bis d 933033512,297,44652,Zanussi ZBB24431SA Integrated,2622,Fridge Freezers,3687772.0,273,"A self-cleaning, semi-integrated refrigerator with a capacity of 368 liters and adjustable temperature settings from A to D scale.",3.2
27605,built in fully integrated dishwasher,347,40628,Gorenje GV61010UK Integrated,2619,Dishwashers,1000.0,283,"This is a self-cleaning, high-efficiency appliance that utilizes advanced water jets and heated drying to efficiently clean dishes.",2.3
38655,neff ki6873f30g 70 30 built in fridge/freezer,308,44197,Neff KI6873F30G Integrated,2622,Fridge Freezers,70.0,111,"This is a 70cm wide, 30cm deep, integrated fridge/freezer unit, ideal for compact kitchen spaces.",3.0
13262,konftel 55/55w deskphone adapter,45,5317,Samsung UE49K5100,2614,TVs,150.0,50,"The konftel 55/55w deskphone adapter is a device that converts traditional analog phones to digital connectivity, enabling seamless integration with modern communication systems.",4.0
38410,bosch kiv87vs30g serie 4 70/30 integrated fridge freezer white,294,44162,Bosch KIV87VS30G White Integrated,2622,Fridge Freezers,999.99,311,"This Bosch KIV87VS30G Series 4 70/30 Integrated Fridge Freezer in White provides a compact and stylish storage solution for small kitchens, featuring advanced cooling technology and innovative storage options.",3.7
24939,russell hobbs rhem1901s 19l easi flatbed digital 700w solo microwave silver energy class d,17,39820,Russell Hobbs RHEM1901S,2618,Microwaves,50.0,304,"A 2L capacity microwaves that offers fast cooking with up to 700W power, in a compact design featuring Easi and Flatbed technology.",2.8
38623,samsung rf23htedbsr,134,44190,Samsung RF23HTEDBSR Stainless Steel,2622,Fridge Freezers,999.99,169,"A high-efficiency, 28 cu. ft. French door refrigerator with advanced humidity control and crisper technology for optimal food preservation.",3.5
10720,lg 55uk6300plb 55 4k ultra hd smart tv wi fi grey led tv,14,4463,LG 55UK6300PLB,2614,TVs,299.99,13,"This LG 55UK6300PLB is a 55-inch 4K Ultra HD Smart TV featuring Wi-Fi connectivity and a sleek grey LED design, providing an immersive viewing experience.",2.8
22359,sony alpha a7 mkii compact system camera with 28 70mm lens,250,38984,Sony Alpha 7 II + 28-70mm OSS,2617,Digital Cameras,1000.0,322,"The Sony Alpha A7 MKII is a versatile mirrorless compact system camera featuring a 24.2MP full-frame sensor, paired with a 28-70mm zoom lens ideal for everyday shooting.",3.7
30975,hotpoint bhwd1291 6.5kg wash 5kg dry 1200rpm integrated washer dryer white,6,41939,Hotpoint BHWD129,2620,Washing Machines,199.99,330,"This Hotpoint BHWD1291 model is a compact, energy-efficient integrated washer dryer unit that combines a 6.5kg capacity washing drum and a 5kg capacity drying drum, spinning at 1200rpm for fast drying results.",2.4
13176,samsung qe65q8fnatxxu 65 qled hdr 4k ultra hd smart tv,130,5232,Samsung QE65Q8F,2614,TVs,899.99,277,"This Samsung QLED HDR 4K Ultra HD Smart TV features exceptional picture quality and advanced smart features, allowing for a seamless entertainment experience.",2.3
26512,bosch serie 4 smi50c12gb full size semi integrated dishwasher,7,40479,Bosch SMI50C12GB White,2619,Dishwashers,599.99,134,"This Bosch Serie 4 SMi50C12GB full-size semi-integrated dishwasher offers a quiet operation and efficient cleaning with its powerful water jets, making it suitable for everyday use.",2.2
2540,motorola tesco mobile moto c black,53,560,Moto C,2612,Mobile Phones,249.99,377,"The Motorola Moto C Black is a budget-friendly Android smartphone featuring a 13MP rear camera and a long-lasting battery, perfect for basic phone use.",2.0
23322,canon eos m100 cs camera with ef m 15 45mm is lens wi fi bluetooth,249,39222,Canon EOS M3 + 18-55mm IS STM,2617,Digital Cameras,499.99,1,"The Canon EOS M100 CS camera features the EF-M 15-45mm IS STM lens, offering Wi-Fi and Bluetooth connectivity for seamless image sharing.",4.0
34991,lec u50052w mini freezer white,7,43289,Lec U50052W White,2621,Freezers,59.99,491,"A compact, energy-efficient mini freezer with a white finish, ideal for storing small items at ultra-low temperatures.",2.8
27381,smeg di6fabcr 60cm integrated retro style dishwasher cream,293,40590,Smeg DI6FABCR Integrated,2619,Dishwashers,399.95,366,"This integrated dishwasher features a retro-style design, allowing for easy installation and sleek integration into any kitchen space.",2.3
13288,toshiba 32l2434dg led television,75,5342,Toshiba 32L2434DG,2614,TVs,499.99,343,"This Toshiba LED television features a 32-inch screen with high-definition display, ideal for immersive entertainment and daily viewing.",2.9
13177,panasonic led tv tx 43exw604,119,5234,Panasonic Viera TX-43EXW604,2614,TVs,299.99,328,"This Panasonic LED TV features 4K UHD resolution and HDR for enhanced picture quality, making it ideal for immersive viewing experiences.",2.6
34393,smeg wdi147d 1 integrated washer dryer,7,42834,Smeg WDI147D-1,2620,Washing Machines,999.0,170,"The Smeg WDI147D 1 is an integrated washer dryer that combines a compact washing machine and dryer into a single, sleek unit.",4.3
41,apple iphone 7 plus 5.5 inch multi touch 32gb wlan wwan bluetooth c,18,2,Apple iPhone 7 Plus 32GB,2612,Mobile Phones,599.0,489,"The Apple iPhone 7 Plus is a high-performance smartphone with a 5.5-inch multi-touch display, 32GB of storage, and advanced wireless connectivity options including WLAN, WWAN, and Bluetooth.",2.4
38878,fisher paykel rf610adx4 french style fridge freezer no dispenser stainless steel,301,44231,Fisher & Paykel RF610ADX4 Stainless Steel,2622,Fridge Freezers,999.99,357,"This French-style refrigerator freezer features a stainless steel finish and no ice dispenser, providing ample storage space for food and beverages in a sleek and modern design.",2.7
46670,siemens fi18np31 freezer,324,46947,Siemens FI18NP31 Integrated,2623,Fridges,149.99,450,"The Siemens FI18NP31 freezer is an energy-efficient, high-capacity appliance designed for commercial use, providing reliable temperature control and humidity management in food storage applications.",3.4
37294,bosch kgn36hi32 fridge freezer 234/86litres no frost a stainless steel,131,44043,Bosch KGN36HI32 Stainless Steel,2622,Fridge Freezers,234.86,86,"This 234/86L, No Frost, Stainless Steel refrigerator and freezer combo provides ample storage space with its sleek design, perfect for small kitchens or apartments.",2.3
21350,sony dscwx500r.ceh digital compact high zoom travel camera with 180 degrees tiltable lcd screen 18.2 mp 30 x optical zoom wi fi nfc red,17,38865,Sony Cyber-shot DSC-WX500,2617,Digital Cameras,599.0,264,"A 2 sentence technical description of the Sony DSC-WX500R.CEH digital compact high zoom travel camera features an 18.2 megapixel sensor and a 30x optical zoom, allowing for high-quality images with extended reach.",3.8
35439,neff gi1113f30 56cm wide integrated upright in column freezer white,6,43347,Neff GI1113F30 Integrated,2621,Freezers,199.99,331,"This 56cm wide integrated upright freezer features a sleek design and provides ample storage space for groceries, perfect for small kitchens.",2.1
41945,bosch einbau k hl /gefrier kombination smartcool flachscharnier technik profi t rd mpfung kis77ad40 eek a,298,45013,Bosch KIS77AD40 Integrated,2622,Fridge Freezers,59.99,460,"A smart refrigeration unit with automatic defrost feature, designed for professional use and equipped with a unique flame charnier technology.",2.2
11457,cello c75ansmt 4k 75 4k ultra hd smart tv white led tv,3,4561,Cello C75ANSMT,2614,TVs,499.99,422,The Cello C75ANSMT is a 75-inch 4K Ultra HD Smart TV featuring a sleek white LED design.,2.7
17537,fujitsu xeon lv dp l55202.264mb tlc ecc 5.86gt qpi low voltage quad core cpu 60w with heatpipe 1066mhz fsb vt/dbs/turbo boost,17,7558,Fujitsu Intel Xeon L5530 2.26GHz Socket 1366 3000MHz bus Upgrade Tray,2615,CPUs,1000.0,442,"A 2 sentence technical description of the Fujitsu Xeon LV DP L55202.264MB TL-ECC 5.86GT QPI Low Voltage Quad Core CPU with heatpipe, operating at 1066MHz FSB and featuring VT/DBS/Turbo Boost capabilities.",4.5
10269,sony kd55xf8096bu 55 4k hdr smart led tv,125,4430,Sony Bravia KD-55XF8096,2614,TVs,599.0,468,"This Sony KD55XF8096BU is a 55-inch 4K HDR Smart LED TV, featuring advanced display technology and connectivity options for an immersive viewing experience.",3.6
